id,product_A_sold_in_the_past,product_B_sold_in_the_past,cust_hitrate,cust_interactions,cust_contracts,product_A_recommended,product_A,product_C,product_D,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
760,1.35777,0.6328,0.08218,1.16628,0.5532,0.02648,-1.3981,0.12617,-0.06756,-1.40329,0.06368,0,0,0,0,1
761,0.24434,0.25684,0.35767,1.224,-0.27057,0.55579,1.21423,0.07714,-0.11097,0.43414,-0.19769,0,0,0,0,0
762,0.49307,-0.96771,0.09113,1.10261,0.21664,-0.25638,0.61327,-0.14953,-0.08287,-0.06655,0.92699,1,0,0,0,1
763,2.5978,1.46338,-0.55041,1.10633,-1.28133,0.13778,-1.12596,-0.13876,-0.03009,-0.81983,-2.90653,1,0,0,0,1
764,-0.89704,-0.8604,0.75862,0.76104,-1.70482,1.23381,0.50729,0.03789,-0.02374,1.10091,-0.17198,1,0,1,1,1
765,1.02624,0.39795,0.28061,0.89331,-0.19279,-1.79919,1.36785,-0.02643,-0.03257,1.05642,-0.40507,0,0,0,0,1
766,-1.1248,0.40939,0.11409,0.59946,-0.61885,0.23089,-0.13026,-0.06552,-0.05509,0.4329,0.78813,0,0,0,0,0
767,1.05048,-0.24411,-0.68029,1.11967,0.32643,1.60847,2.49882,0.08156,0.00665,-3.51856,-0.58155,0,0,0,0,0
768,1.68286,0.78598,1.14281,0.00332,-0.37991,0.12563,-1.82406,-0.00125,-0.03682,1.07895,-1.8581,0,0,0,0,1
769,-0.56536,-0.90452,0.63176,1.5353,-0.09492,1.22046,0.59382,-0.01475,-0.00484,0.29476,-0.28897,1,0,1,1,0
770,2.08819,0.14727,-0.34234,1.25604,-1.92338,-0.60337,1.06653,0.05798,-0.12869,1.50641,-1.92426,0,0,0,0,1
771,0.72955,-0.19353,0.90146,0.31822,1.58844,-0.12564,0.79134,-0.05751,-0.23612,0.73746,-3.18789,0,0,0,1,1
772,0.28506,-1.11532,-0.29806,0.86977,-0.46424,-0.07318,-0.30436,0.13685,-0.02581,1.07834,0.79068,0,0,1,1,0
773,0.32108,-0.18705,-0.5256,1.07471,0.39759,-1.87407,-0.39044,-0.0988,-0.11124,0.37865,0.56859,0,1,0,0,1
774,1.06986,-1.45685,-0.50776,0.32326,-1.13609,-1.03454,0.34415,0.04569,-0.05062,0.84869,0.40064,0,0,0,0,1
775,0.25057,-0.50461,-1.31685,2.48438,0.00801,-0.9775,0.71575,0.12338,-0.0551,1.49412,1.65439,0,1,0,1,1
776,-2.23024,-0.95594,0.47723,1.23916,-1.60284,0.55765,0.50247,-0.15773,0.03937,-0.28345,-1.29755,0,0,1,1,0
777,-1.03302,-0.67432,-1.36492,0.27092,0.15207,0.59772,0.94006,-0.05433,-0.02,-2.07223,-2.44667,0,0,1,0,0
778,-0.26604,-0.51575,-0.88276,1.74294,-0.65597,0.15923,-1.11887,0.09422,-0.03171,-0.80746,-0.40504,1,0,0,0,1
779,-0.28908,-0.28409,-1.56047,1.01432,-0.27081,0.55928,-0.32777,0.09572,0.00185,-0.11005,-0.82125,0,0,0,0,0
780,0.27446,0.46564,0.03114,3.51204,0.39797,-0.23132,-1.04002,-0.03715,-0.02158,-0.42511,-1.56344,0,1,1,0,1
781,-0.52546,0.72783,-0.02026,0.6349,-1.53254,0.86155,-0.48611,-0.09347,-0.06288,-1.74656,-0.41977,1,0,0,0,0
782,-1.3769,-1.25037,-0.16136,0.64988,-0.98449,-0.09297,0.91522,0.07559,0.01357,-2.13107,-1.21741,1,0,1,0,0
783,-0.37216,-1.28914,-0.73406,1.72881,0.15732,-0.05371,0.00798,0.09835,-0.09549,-1.24116,-3.05401,1,0,0,0,1
784,0.99061,-1.05887,-0.83779,0.8742,1.79822,-0.31247,2.50686,-0.13647,-0.02384,0.30774,-0.96177,1,0,0,0,1
785,0.60101,-0.51927,0.4715,3.60626,-0.43808,0.44756,0.09341,-0.14039,-0.11738,1.08034,-2.00456,0,0,0,0,1
786,0.352,-0.22769,-0.34044,0.06673,0.29114,-0.43696,-0.04031,0.00253,-0.0298,0.41657,0.04747,0,0,0,1,1
787,0.67932,-0.71982,0.35309,1.17715,-0.40697,0.68115,0.00618,0.04294,-0.03035,0.55743,-1.28405,0,0,0,0,1
788,6.85967,-1.35836,-0.6082,0.48079,1.64225,-1.00572,-0.73781,-0.04991,0.04382,-0.58082,1.36745,0,0,1,1,1
789,0.08942,-0.67717,0.24485,2.20836,-2.04722,-0.97913,-0.15784,0.04793,-0.11825,-2.24208,2.1058,1,0,0,0,0
790,-0.99074,-0.51686,1.14262,0.09569,-0.20538,0.44994,1.02779,-0.09101,-0.07004,-0.95522,0.71907,0,0,1,1,0
791,-0.50797,0.52391,0.56893,0.01873,-1.92554,-0.17084,0.01397,-0.23147,0.00113,-0.75876,-2.62654,1,0,0,0,0
792,0.2652,-0.69512,-0.22993,0.17985,-2.80657,-0.46311,-0.89346,-0.06239,-0.02323,-0.99705,1.95779,1,0,0,1,1
793,0.19151,-0.53152,0.30576,0.16243,-0.00254,0.61205,-1.02508,-0.01368,-0.03098,-0.44531,2.06358,0,0,1,0,0
794,-0.94108,-1.50972,-0.09253,0.61712,-0.1605,-0.58581,-0.5502,-0.04758,-0.08781,-0.05858,-0.27181,1,0,0,0,0
795,5.49631,-0.55576,0.1063,0.11986,-0.58484,-0.26016,-0.02614,-0.13586,-0.06954,0.35302,1.68439,0,0,0,1,0
796,0.67717,-0.73248,-0.16049,1.21681,-0.40619,1.01938,1.09359,-0.20156,0.02225,-0.77812,-1.12751,0,0,0,0,1
797,-0.19908,0.36126,-0.03147,0.88342,2.7983,1.13131,-1.44049,-0.07141,-0.04258,-2.40376,-3.09937,1,0,0,1,0
798,0.28349,-1.78142,0.26967,2.03925,-0.55818,1.15792,-0.41983,0.06977,-0.02123,-0.98288,-1.44043,0,0,0,0,1
799,0.56632,-0.55113,-0.69469,2.16043,0.21012,-0.3257,0.04431,0.10562,-0.04576,-0.45629,2.29395,1,0,1,0,1
800,0.04041,0.11003,-0.7127,1.18702,-0.94936,0.88456,-1.93371,0.09877,-0.09915,0.72281,-2.53662,0,0,1,0,0
801,1.88888,0.26532,-1.01083,0.90842,-0.00477,-0.85916,-0.9336,-0.10159,0.00669,-1.06781,-0.30072,0,0,0,1,1
802,-0.54638,2.33822,-1.18022,0.23113,-0.53823,-0.82552,-0.77989,-0.13537,-0.01484,0.01254,-0.24878,1,0,0,0,1
803,-0.25808,0.17864,-0.87383,1.37454,-0.71052,-1.98036,-0.89597,0.02966,0.07528,-0.20991,-1.06946,0,1,0,1,0
804,-1.21913,-1.34274,0.22757,0.54949,1.5189,1.23829,0.09189,0.04351,-0.09078,-0.4561,-0.96528,0,0,0,0,0
805,-1.33607,-0.42581,-0.61423,0.0153,0.87718,-0.79118,-0.26056,0.02002,0.00113,0.43053,-0.19163,0,0,0,1,0
806,-1.10124,-2.069,0.51089,1.61507,-0.16325,-0.20123,-0.65529,-0.22141,-0.10558,-1.16084,-1.14324,1,0,1,0,0
807,0.3557,-0.21396,0.12777,0.58683,-2.60421,-0.82826,0.32796,-0.10669,-0.03213,-1.07519,-2.43309,0,0,0,0,0
808,5.66322,-1.17668,-1.4748,1.0828,-0.66101,0.45613,1.62307,-0.02297,0.00883,-0.5119,0.02255,1,0,0,0,0
809,0.46516,1.09212,0.62398,2.01277,2.40303,-0.40051,1.53926,0.02872,-0.14361,-1.14015,1.31005,0,0,1,0,1
810,-0.44709,-1.01792,0.74864,0.20332,-0.53066,-1.14385,-2.02277,0.05673,-0.05025,0.00801,1.00436,0,0,0,0,0
811,-0.4284,-0.37283,-0.69509,1.20779,0.80322,0.25333,0.47707,-0.00557,-0.06816,-1.21319,-1.5146,1,0,1,0,0
812,-0.36633,-0.96748,0.43615,1.99687,1.14194,-1.24698,-0.27802,0.01308,-0.0751,-0.2737,-2.17684,0,1,0,0,0
813,2.25309,1.97294,-0.5852,1.09134,-0.08104,-0.76992,0.05516,-0.01151,-0.02074,-0.60017,-0.72628,0,0,0,0,1
814,0.64497,-0.46228,0.17814,0.66474,-1.14182,-1.78551,-0.49828,0.04856,0.01603,-0.28507,2.05169,1,0,1,0,1
815,0.89758,1.94211,-0.9116,0.66881,-2.73531,-1.23917,0.01759,0.01129,-0.04666,-0.95974,0.6684,1,0,0,0,1
816,-1.93116,2.32856,-1.33449,0.0027,0.38416,0.04282,0.05141,-0.01343,-0.02973,-0.83909,0.75595,0,0,1,0,0
817,-0.80886,0.36218,-0.20625,1.8845,-1.11476,-1.67163,-0.67895,-0.04684,-0.03428,-0.40399,1.03479,0,0,1,1,1
818,0.53005,0.43562,0.00102,0.74932,-0.12385,-1.28492,-0.99637,-0.01187,-0.03991,-0.29793,0.33115,1,0,0,1,1
819,-0.02328,7.41651,-0.21814,1.05313,-1.54982,-0.1019,-0.5487,0.02846,-0.09447,-0.5042,-0.11909,1,0,0,0,0
820,0.57189,-1.80803,-0.84722,0.03541,-0.56524,-0.53489,0.13426,0.00675,0.01542,1.20536,0.69346,1,0,0,1,1
821,-0.58292,-0.63407,-0.21992,0.11003,-0.26628,1.49363,0.499,0.01808,-0.02524,-1.49074,-1.11925,0,0,1,1,0
822,1.44777,1.06796,0.31544,0.07938,-0.03141,1.36712,0.75335,0.11427,-0.02026,-0.5642,-2.42169,1,1,0,0,1
823,2.18647,0.44077,0.06409,0.71481,-1.41482,-0.79434,-0.59419,0.00652,-0.08033,-2.07363,0.7845,0,0,0,0,1
824,-0.68784,7.31541,0.246,0.28308,0.89691,0.34571,0.18384,-0.0849,-0.06296,-0.12792,1.55661,0,0,0,1,0
825,-0.36118,-0.38606,-0.43609,0.22482,-0.89689,0.49943,0.8625,0.06836,-0.04881,-1.61525,-1.97735,0,0,0,1,0
826,1.67435,1.94012,1.03737,0.58949,-1.97447,-0.57798,1.06559,-0.15662,-0.11671,-0.77831,0.93288,0,0,1,1,1
827,1.03437,1.52076,-0.84094,0.40141,-0.40902,-1.29643,-0.15883,-0.12814,-0.1244,-0.87206,2.22115,0,0,1,1,1
828,0.18261,-0.41886,0.49005,1.25759,-0.26562,-0.10984,-0.32093,0.01358,-0.07004,-0.21911,-0.30337,0,0,1,0,0
829,-0.46948,0.62539,1.04551,1.40821,-0.13941,-0.23828,0.09112,0.03164,-0.01387,-1.05279,-1.527,0,0,0,0,0
830,-0.27236,-0.65104,0.48473,0.96075,1.06213,-0.44861,-1.24971,-0.14451,-0.07266,-1.09531,-0.11547,0,0,0,0,0
831,-0.99034,-2.30721,-0.06202,1.34253,-0.53645,0.25385,-0.29361,-0.05828,-0.09094,0.93586,-1.1258,0,0,0,0,0
832,-0.80204,6.38774,-0.32264,1.1236,-0.41962,-0.70058,0.64459,-0.08061,-0.08073,-0.21543,-1.2251,0,1,0,0,0
833,-0.52757,1.06165,0.92887,1.00543,-1.40318,-1.0216,0.54195,-0.06867,-0.06277,-1.06105,0.34978,0,0,0,0,0
834,-0.62424,-0.70433,-1.03838,1.04369,0.52055,-0.01273,-0.37027,0.07436,-0.05769,-0.75083,-2.70559,0,0,1,0,0
835,-0.3409,-0.45379,-0.6761,1.99358,-0.11569,0.20878,0.11772,0.05065,0.06828,1.14535,-2.46589,0,0,1,0,0
836,0.41497,-0.42957,-0.21805,0.41158,-0.72003,-1.04132,-0.92465,-0.02191,0.01273,-0.73516,-0.27106,0,0,1,0,1
837,0.97864,2.16929,1.09012,0.2622,-2.20467,0.64247,0.60349,-0.0746,0.01124,-1.18928,-0.33346,1,0,1,0,1
838,-0.94407,1.12645,0.40381,0.61052,1.14441,-1.51638,-0.17782,-0.15496,0.01843,-1.185,0.21533,1,0,1,0,0
839,0.96771,2.31408,-0.67444,1.92102,-1.52768,-0.56249,-0.37595,0.12202,-0.08994,-1.04913,2.51284,1,0,0,0,1
840,-0.31805,-0.42324,-0.14825,0.48441,-0.89128,-0.30641,-0.46172,0.03921,-0.10112,-1.0945,-0.14323,0,0,1,1,0
841,-0.11373,0.08079,-0.39146,0.66765,0.05834,-0.60898,-0.16289,-0.09067,-0.09534,-1.77965,0.59726,0,0,0,1,0
842,-0.26611,-1.5142,-0.46783,0.39083,-1.49656,-0.55205,-0.54788,0.05196,0.02673,-1.6242,-1.7633,0,0,0,0,1
843,-1.39708,0.94012,0.88311,1.12271,-1.79351,1.39686,0.55814,-0.02702,-0.06736,-1.32932,0.85191,1,0,0,0,0
844,0.42883,-1.25306,-0.99739,0.13002,-2.42395,-0.78071,-0.49528,-0.04871,-0.10257,0.09157,-1.08959,0,1,0,1,1
845,0.24638,0.06671,1.38702,1.69964,0.421,1.85298,1.49296,0.02352,-0.06155,-0.88124,-0.19287,0,0,0,0,0
846,-0.02139,-1.14957,0.76258,0.93717,-0.84519,0.2497,1.36521,-0.09415,-0.05193,-0.70716,-0.46327,0,0,0,1,1
847,0.92202,-0.70212,0.97269,2.31385,2.62727,-0.02636,-0.99154,-0.05438,-0.02658,0.77009,1.24946,0,0,0,0,1
848,2.02221,-0.30067,-0.27035,0.33536,-1.29436,0.28099,-0.0303,-0.00785,-0.02745,0.79501,-2.26496,1,1,1,1,1
849,-0.15301,-0.9992,-0.01995,0.37421,-1.22145,1.92394,-0.75066,-0.06995,-0.08141,-0.78212,-3.72486,1,0,1,1,0
850,-0.3174,-0.89842,-1.04652,0.87523,-0.86539,-0.89487,-0.42665,0.04691,-0.00572,-1.13086,-0.62015,1,0,0,1,1
851,-0.94625,-0.93521,-0.31973,2.84978,-0.05687,-0.99633,1.90243,0.16691,-0.07196,-1.36443,0.4028,0,0,0,0,0
852,0.33218,0.46669,0.49492,3.35881,-0.7702,-0.70389,-0.40757,-0.09543,-0.04781,0.19278,-0.0716,1,0,0,1,0
853,-1.23421,-1.49608,1.13685,0.93723,0.31233,-0.07429,0.26023,-0.18651,-0.00566,-0.70471,1.54831,0,0,0,1,0
854,1.64859,0.37725,-0.78573,0.47865,-1.27859,-1.48062,0.44132,-0.22017,-0.07209,-0.88649,0.35606,1,1,0,1,1
855,1.9208,1.44411,-0.1924,1.71788,-1.68159,-0.08213,-1.10063,-0.03505,-0.06847,-1.31366,-1.14577,0,0,1,0,1
856,-0.90606,-0.88442,-0.02104,3.11238,-2.09821,1.25484,-0.9551,-0.08632,-0.01042,-1.26967,-3.78813,0,0,0,1,0
857,-0.13612,-1.16763,-1.01663,1.3449,-2.52357,0.02113,-1.30602,0.00079,-0.08289,-0.17994,-0.65597,0,1,0,0,0
858,0.34639,-0.2891,0.57308,1.43858,-0.81807,-0.33415,-0.98597,-0.00674,-0.05924,-1.81544,1.24194,0,0,0,0,1
859,-0.40788,0.81406,-0.47919,0.45683,-0.60098,-0.59453,-2.95003,-0.18032,-0.01221,0.49487,-0.88807,1,0,0,0,0
860,0.76309,0.18399,-0.05631,0.13017,-0.93144,0.61881,0.44458,-0.20149,0.0627,-1.03384,-0.25752,1,1,0,0,1
861,0.13577,-0.67034,-0.26156,0.27095,0.94341,-0.76067,1.95419,0.00959,-0.00973,-0.64964,0.33204,0,0,0,1,0
862,-1.11034,-0.17085,-0.53147,0.69133,0.92803,1.37712,0.04782,-0.00646,-0.01637,-1.83698,-1.82294,0,0,1,1,0
863,1.94425,-0.83804,0.09436,0.52442,-0.6348,1.44669,-1.51627,-0.06258,-0.01346,-0.51237,0.63485,0,0,0,0,1
864,0.92161,1.02012,-0.07249,1.32067,-2.09392,0.1054,-0.74278,-0.18571,-0.09366,-0.82832,2.15568,1,0,0,1,1
865,0.03938,0.02477,-0.19749,0.20895,-0.86671,-0.10921,-0.55888,0.02714,-0.03422,-0.55008,-0.55922,0,0,0,1,0
866,-1.21895,-0.62412,-0.48277,1.7216,-0.89982,0.72453,-1.11758,0.10719,-0.04149,0.97171,-1.9936,0,0,0,0,0
867,0.80214,-0.95283,0.35562,0.5291,-0.95713,0.77584,0.76018,0.0078,-0.02392,-0.3223,-0.3999,0,0,0,0,0
868,0.89781,-0.98634,1.42289,0.2564,-0.99772,-0.74479,0.71026,-0.10475,-0.03417,-1.29466,-3.63658,0,0,0,0,1
869,0.11306,0.53238,0.21191,0.47632,-0.95346,-0.52124,-1.25545,-0.01554,-0.02102,-1.21132,0.20535,1,0,0,0,1
870,1.8048,1.63204,0.89689,0.32656,-0.68654,-1.15788,0.62508,-0.15661,-0.05557,0.09513,0.37841,0,0,0,0,1
871,-0.7298,-0.89039,-1.01218,3.99223,-0.93554,0.22725,1.42681,0.0858,-0.03707,0.79869,2.21345,0,0,0,0,0
872,-0.90576,0.0189,0.22621,1.93214,-0.09168,0.4333,1.80256,-0.01182,-0.10139,-0.21808,-0.59099,1,1,0,0,0
873,-1.53334,-2.70082,-0.77789,1.19345,0.06037,-1.17994,2.76521,-0.19682,-0.056,0.18871,0.31273,0,0,0,1,0
874,-0.3411,-1.0039,-1.08154,0.57944,-1.21065,-0.46416,-1.00199,-0.05007,0.02954,0.10974,-1.59193,0,0,0,1,0
875,0.62203,-0.241,-0.4915,0.42961,0.97107,-1.1778,2.72422,0.02633,-0.02406,0.91906,-0.83464,0,0,0,0,0
876,2.4924,-0.57132,1.05352,0.91738,-1.28006,-0.81904,-0.45421,-0.0533,-0.04105,-2.44959,-2.58778,0,0,0,0,1
877,-0.7987,-1.29179,0.86001,1.30809,-1.9178,0.34081,-0.69247,-0.04759,0.05481,0.16722,-0.59218,0,0,0,0,0
878,0.11918,-0.80064,0.2944,0.81866,0.08078,-0.68679,0.22707,-0.14244,-0.10804,0.48374,-0.75796,1,1,0,0,0
879,-0.85814,0.08727,-1.12616,0.51766,-1.11741,-0.34066,-0.68206,0.03665,-0.09547,-1.83872,0.1488,1,0,0,0,1
880,0.78546,-0.03081,-0.05702,1.46139,0.02129,-1.40185,0.29904,-0.08485,0.04564,-1.38567,-1.2354,1,0,0,0,1
881,3.00936,-1.68015,0.34136,1.49254,-2.70367,0.04959,-1.42008,-0.23564,-0.0377,-1.35078,-0.17498,1,0,0,0,1
882,0.27692,-2.47996,0.24043,1.9487,1.09246,-0.13542,-0.33875,-0.05713,-0.05213,-1.22879,-0.80007,0,0,1,0,0
883,-1.10661,-0.9537,-1.37503,0.72286,0.37229,-0.68317,1.18558,0.07811,-0.09996,-0.98172,-0.79725,0,0,0,0,0
884,0.74793,0.57093,-0.61225,0.87044,-1.80048,-0.25121,-0.15706,-0.05869,-0.01762,-0.2574,-0.17946,0,0,1,1,1
885,0.66869,-2.74294,0.04874,1.05895,-1.77878,0.04424,0.0416,0.1538,-0.01278,0.36567,-0.23922,1,0,1,0,1
886,1.98679,-0.14572,0.52903,0.26901,1.37227,-0.75189,0.37526,0.0229,-0.09472,0.58132,0.84176,0,0,1,0,1
887,0.17913,-0.55107,-1.6569,0.62613,-1.03738,-1.28101,1.07066,0.01388,-0.04701,-1.33782,-0.48096,0,0,0,0,1
888,-0.14726,1.08055,-0.0297,2.23142,-1.13418,1.34446,-1.75522,-0.03284,-0.05678,-1.3447,-0.82483,0,0,0,1,0
889,0.35374,-0.40783,0.21444,0.573,-2.56605,-0.60662,0.48452,-0.02683,-0.0272,0.81582,-0.57121,0,0,0,1,1
890,1.10148,0.5156,0.77969,1.06316,-0.65078,-0.17741,-0.36814,-0.04634,-0.09596,0.14674,-1.372,0,0,0,0,1
891,1.09362,0.1874,0.65429,0.68649,-0.52772,0.70867,0.06664,-0.05023,0.0226,-0.41714,-0.83987,1,0,0,1,1
892,0.51049,-2.17838,0.56606,1.16314,0.41549,2.72324,0.95995,0.03309,0.00579,-0.02666,2.74674,0,0,1,0,0
893,0.84848,0.88821,-0.53995,0.38334,-1.69908,-1.09559,-1.29419,-0.11358,-0.05816,-0.5298,-1.66902,1,0,0,1,1
894,1.11449,0.36619,-1.4264,0.15117,-1.82029,0.25986,-1.11264,-0.12759,-0.05082,0.02458,-0.71798,0,0,0,0,1
895,1.33798,0.72292,-0.21444,0.97706,0.15096,-0.66604,-2.03543,-0.13232,-0.04682,-0.83607,-0.88123,1,0,0,0,1
896,0.4637,3.92085,0.90131,0.28819,0.70673,-0.53103,-0.64916,0.18457,-0.07892,-0.2312,-0.67076,1,0,0,1,1
897,-0.29652,-2.33425,1.21476,1.72621,-1.87115,-0.67617,1.23043,0.03303,-0.06217,-2.01055,-0.79686,1,0,0,0,0
898,0.94604,1.56871,0.66844,1.04406,0.78151,-1.00052,-0.22059,0.01045,-0.05351,-1.18778,0.11886,0,0,0,1,1
899,1.48697,-0.12549,0.44347,1.10509,-0.26246,-0.13303,-1.44012,-0.12575,0.04064,-1.17701,-2.86526,0,1,0,0,1
900,-0.96468,-0.15775,0.40371,1.02455,0.79181,-1.2796,-0.58568,0.04233,0.00733,-0.87439,1.25576,0,1,0,1,0
901,0.71715,-0.13491,-0.34489,0.17025,-0.37022,0.65745,-1.58786,-0.03166,0.00673,-1.42651,0.64887,0,0,1,0,0
902,-0.56025,-0.74224,-0.00405,0.92132,-2.82228,-0.056,-1.22519,0.00142,-0.0215,-1.03354,-2.16431,0,0,1,0,0
903,0.61531,-0.76121,1.43526,0.93288,-0.45197,0.23795,0.28882,-0.11766,-0.09587,-2.01441,-3.70362,1,0,0,1,0
904,1.46327,0.51304,-0.65405,0.14792,0.76014,-0.47295,-1.27387,-0.00397,-0.04207,0.0487,-1.76561,0,0,1,1,1
905,0.13745,-1.65984,1.39182,1.07342,-1.19375,-0.39376,1.01263,-0.06238,0.00852,-0.58251,-0.664,0,0,0,1,1
906,0.2703,0.56451,-0.15762,1.41389,-0.68796,0.13005,-0.17112,-0.09656,-0.10291,-2.20521,3.57044,0,1,0,1,0
907,-2.14529,-1.02415,1.16035,0.29584,-0.47613,-1.03124,-0.01441,0.05341,-0.00817,-1.33483,0.51489,1,0,0,1,0
908,0.18287,-1.10619,-1.02545,1.08419,-3.19951,-0.38639,-0.37837,-0.17377,0.07613,-0.1634,-3.01138,1,0,0,0,1
909,0.04852,-0.45637,0.56872,0.62141,1.37135,-0.78769,0.67285,0.03648,0.01309,-1.04302,-1.33448,0,0,0,0,1
910,2.23473,1.70613,-0.48942,0.68824,-1.20138,-0.81246,0.68316,0.04845,0.0307,-1.19694,-0.37982,0,0,0,0,1
911,0.55848,-0.82767,-1.03221,0.3219,0.20574,-1.78787,0.23505,-0.10796,-0.02908,-0.57459,0.08053,1,0,0,0,0
912,1.3348,0.2242,0.27483,1.89033,-0.3867,0.97146,0.46479,-0.10203,0.0084,-0.1564,-2.27212,0,0,0,1,1
913,0.56841,-0.85614,0.90758,1.29254,0.95762,-0.64923,-0.31209,-0.0423,-0.07589,-1.93635,-0.50249,0,0,0,0,0
914,1.82788,1.03116,-0.57595,0.48957,0.10606,0.8307,0.4422,0.0082,-0.00021,0.05013,-1.37646,1,0,0,1,1
915,-0.99582,0.45692,-1.09921,1.2263,-0.53492,0.75503,-0.43788,-0.03529,-0.00728,-1.30029,-1.95564,1,0,0,0,0
916,0.00768,4.65179,0.02652,0.55368,-1.19352,-1.1288,-0.09777,0.02336,-0.0255,-0.51793,0.08939,0,0,1,1,1
917,0.214,-0.19319,0.03005,1.57519,0.49785,-0.97073,-0.37464,0.1563,0.0258,-0.53542,0.86082,0,1,0,0,0
918,-0.12381,0.52464,0.53866,0.15076,-2.17344,1.9484,-0.55722,-0.07077,-0.06694,-1.02707,0.96156,0,0,0,0,0
919,-0.53051,-0.23586,0.85968,1.92134,0.34589,1.30074,-0.78911,-0.19152,-0.04935,-1.52366,0.56158,0,0,0,1,0
920,-0.04196,1.1541,0.05247,1.85129,-1.39904,-0.12521,0.36769,0.06259,-0.03523,-0.78569,-1.04605,0,0,0,0,1
921,0.08398,-0.59674,1.5844,2.29648,0.95228,0.1059,1.21061,0.14833,-0.09148,1.12533,0.77182,0,0,0,0,1
922,-0.65256,0.23705,0.27939,0.66629,-0.1387,-0.60468,1.0711,0.01928,-0.02865,-1.86168,0.16358,0,0,0,0,0
923,-0.4034,-0.35481,-0.17714,1.00487,0.34412,0.24588,-1.35657,-0.12877,-0.12595,1.19231,-0.09909,0,0,0,0,1
924,-0.5805,-0.47422,-1.18925,1.99702,-0.21801,-0.67375,1.1892,-0.03239,0.01235,-0.75972,-1.21754,0,0,0,0,0
925,2.23209,0.25027,-0.11013,0.83687,-2.05238,-1.72588,-0.41816,-0.13185,-0.03767,-0.46463,-1.04531,0,0,0,1,1
926,-1.98288,-0.40472,-0.16911,0.30148,-1.16073,-1.15724,0.50073,0.04429,-0.06604,-1.58671,-0.18917,0,0,0,0,0
927,-1.82407,-0.48391,0.86824,0.23825,0.37239,-0.08313,-1.00622,-0.15513,-0.08172,-1.27127,3.35981,0,0,1,0,0
928,0.23421,0.12788,0.46999,0.58627,-0.13334,-1.00485,0.04198,-0.05001,-0.05173,-1.00291,0.15186,0,1,0,0,1
929,2.116,1.84778,-0.8435,1.24867,0.88099,-0.15382,0.21372,-0.12043,-0.00559,-1.54569,-1.21678,0,0,0,1,1
930,0.91342,0.76572,0.2378,0.12809,0.10327,-0.95973,-1.5846,-0.00732,-0.01261,-0.70892,-1.54858,1,1,0,1,0
931,-1.16997,0.50259,0.63722,1.61586,-1.2667,-0.72588,0.50827,-0.05663,-0.07528,-0.90702,-1.03765,0,0,1,0,0
932,2.12951,-0.09119,1.32243,2.3295,-1.09606,0.58253,1.24594,-0.00232,-0.0823,1.35078,2.96594,1,1,0,0,1
933,-1.68067,-1.52364,0.81,2.14138,-0.19708,0.09798,-0.27465,-0.01776,-0.00716,-1.66597,-0.89888,0,0,0,0,0
934,-2.25178,0.09566,0.70868,1.64685,-2.61404,-0.10773,1.26017,-0.11867,-0.07612,-0.39731,1.06031,0,0,0,1,0
935,1.76219,0.80805,0.14807,0.25172,1.37344,0.60317,-0.28969,0.04269,-0.037,-0.25215,-0.86389,0,0,0,1,1
936,-1.25354,1.12205,0.41065,0.95207,0.14175,0.28449,0.74958,-0.02488,-0.03381,-1.57032,0.09178,0,0,1,1,0
937,-0.89436,-1.11035,1.0996,0.30378,0.92703,1.05725,-2.31857,-0.11885,-0.0244,0.18683,0.88762,1,0,0,0,0
938,0.9422,-0.21704,-0.96622,1.77599,-1.8806,-0.46789,2.31878,0.20409,0.00291,-0.89833,-1.15785,1,0,0,0,1
939,0.78669,-1.76634,-0.17955,1.47922,0.94457,-0.44371,1.39546,0.02764,-0.10315,-2.99239,-1.26167,1,0,1,0,0
940,-0.51509,-0.76169,-0.51805,1.38008,1.9315,-1.14089,-0.38463,-0.03533,-0.13556,0.15985,2.1883,0,0,1,0,0
941,-1.12628,0.41248,0.40332,1.00471,-1.62088,-0.44318,-2.07209,0.12152,-0.06837,-1.61694,1.17689,0,0,0,0,0
942,0.67663,-0.40476,1.08418,0.05325,0.4714,0.67182,0.18803,0.16418,0.05008,-1.54777,0.88601,0,0,0,0,1
943,0.78476,0.63554,-0.37758,0.3994,-0.29889,0.93999,-1.54393,-0.03453,0.06111,0.1879,0.88091,0,0,0,1,1
944,-0.27077,-0.42026,-1.81224,0.57381,-1.84443,0.66824,0.34485,0.01474,0.05156,-0.84716,0.38936,0,0,0,0,1
945,2.15742,0.67805,-0.22978,2.39776,0.19288,-1.53535,0.31157,-0.1188,-0.04965,0.41777,2.72666,1,1,1,1,1
946,-1.25489,-1.66872,0.83078,1.54807,0.5336,0.76652,-1.0414,-0.03472,-0.12911,0.71017,-0.23414,1,0,0,0,0
947,-1.33697,-0.57245,0.5301,0.58773,-0.90113,-1.57081,1.02097,-0.03991,-0.15715,-1.14493,0.56589,0,0,0,1,0
948,-0.70654,-3.39871,0.44255,1.30153,0.86592,0.61849,0.70557,-0.00152,-0.0707,0.29326,-2.47637,0,0,0,1,0
949,0.51744,-0.40057,-0.12399,0.16281,-1.96676,-0.39423,0.87582,0.01328,-0.0499,-1.25546,-1.53744,0,0,0,1,1
